Object, Count, Frequency
Everything is done to deprive him of the remains of his reason and to prepare him for his terrible part., 1, 0.00002910
He thinks there's no government!, 1, 0.00002910
The few glasses of wine he had drunk and the conversation with this good-natured man had destroyed the mood of concentrated gloom in which he had spent the last few days and which was essential for the execution of his design., 1, 0.00002910
Forests and fields beyond the camp, unseen before, were now visible in the distance., 1, 0.00002910
Won't you, please, ride on a little farther, said Alpatych with a melancholy smile, as it is not convenient in the presence of., 1, 0.00002910
His eyes too seemed strange; at one moment they looked impudently sly and at the next glanced round in alarm., 1, 0.00002910
Out of the windows of the Senate House the soldiers threw chairs into the Square for fuel and kindled fires there., 1, 0.00002910
Although he was in retirement and had now no influence in political affairs, every high official appointed to the province in which the prince's estate lay considered it his duty to visit him and waited in the lofty antechamber just as the architect, gardener, or Princess Mary did, till the prince appeared punctually to the appointed hour., 1, 0.00002910
Into the right hand, which was lying palm downwards, a wax taper had been thrust between forefinger and thumb, and an old servant, bending over from behind the chair, held it in position., 1, 0.00002910
Yet it is only necessary to abandon the false view (adopted to gratify the heroes) of the efficacy of the directions issued in wartime by commanders, in order to find this unknown quantity., 1, 0.00002910
And how she carries herself!, 1, 0.00002910
He did not mention this to his daughter, but Natasha noticed her father's nervousness and anxiety and felt mortified by it., 1, 0.00002910
As if in reaction against the worsening of their position they were all particularly animated and gay., 1, 0.00002910
You can't understand it., 1, 0.00002910
Have I upset you?, 1, 0.00002910
No, not to unite., 1, 0.00002910
My God, I'm a ruined and dishonored man!, 1, 0.00002910
There was a letter from Prince Andrew today, he said to Princess Mary- -Haven't you read it?, 1, 0.00002910
He well knew that nothing but confusion would come of this battle undertaken against his will, and as far as was in his power held the troops back., 1, 0.00002910
my darling boy., 1, 0.00002910
On the march from Vyazma to Tsarevo-Zaymishche he rode his light bay bobtailed ambler accompanied by his Guards, his bodyguard, his pages, and aides-de-camp., 1, 0.00002910
I don't myself know 'to who,' replied the cornet in a serious tone, but the prince told me to 'go and tell the colonel that the hussars must return quickly and fire the bridge., 1, 0.00002910
Suddenly the wolf's whole physiognomy changed:, 1, 0.00002910
The entire household was governed according to Pierre's supposed orders, that is, by his wishes which Natasha tried to guess., 1, 0.00002910
thoughts of how things would be after his death, and how her new, liberated life would be ordered., 1, 0.00002910
He's a German, but a nice fellow all the same., 1, 0.00002910
said Lavrushka to Ilyin, winking., 1, 0.00002910
That expression was often on Dolokhov's face when looking at him., 1, 0.00002910
I will do the honors of the camp to you., 1, 0.00002910
From the moment they were alone and Natasha came up to him with wide- open happy eyes, and quickly seizing his head pressed it to her bosom, saying:, 1, 0.00002910
Langeron lifted his eyes with an expression of perplexity, turned round to Miloradovich as if seeking an explanation, but meeting the latter's impressive but meaningless gaze drooped his eyes sadly and again took to twirling his snuffbox., 1, 0.00002910
She is a very admirable and excellent young woman, said she, and you must go and call on her., 1, 0.00002910
An ax will be useful, a hunting spear not bad, but a three-pronged fork will be best of all:, 1, 0.00002910
It's what the old folk used to say:, 1, 0.00002910
The soldiers' voices could be heard on every side., 1, 0.00002910
who could think?, 1, 0.00002910
You know it won't do to leave your posts like this., 1, 0.00002910
For what have you come hither?, 1, 0.00002910
CHAPTER XIII  One night when the old countess, in nightcap and dressing jacket, without her false curls, and with her poor little knob of hair showing under her white cotton cap, knelt sighing and groaning on a rug and bowing to the ground in prayer, her door creaked and Natasha, also in a dressing jacket with slippers on her bare feet and her hair in curlpapers, ran in., 1, 0.00002910
It's not true., 1, 0.00002910
A cricket chirped from across the passage; someone was shouting and singing in the street; cockroaches rustled on the table, on the icons, and on the walls, and a big fly flopped at the head of the bed and around the candle beside him, the wick of which was charred and had shaped itself like a mushroom., 1, 0.00002910
To get back to that time and have done with all the present!, 1, 0.00002910
And the walks in the avenues?, 1, 0.00002910
On the morning of the fourth of October Kutuzov signed the dispositions., 1, 0.00002910
He had no time to realize who these men were., 1, 0.00002910
The dressing station consisted of three tents with flaps turned back, pitched at the edge of a birch wood., 1, 0.00002910
My father then insisted on a delay of a year and now already six months, half of that period, have passed, and my resolution is firmer than ever., 1, 0.00002910
and suddenly she began to cry and was hurrying from the room., 1, 0.00002910
The archduchess also wished to see him., 1, 0.00002910
Perhaps you have heard of that affair with the proclamation., 1, 0.00002910
My God, my God!, 1, 0.00002910
He regarded his whole life as a continual round of amusement which someone for some reason had to provide for him., 1, 0.00002910
Much I need it!, 1, 0.00002910
And I only., 1, 0.00002910
Servants with lanterns were bustling about in the porch., 1, 0.00002910
Lemarrois had just arrived at a gallop with Bonaparte's stern letter, and Murat, humiliated and anxious to expiate his fault, had at once moved his forces to attack the center and outflank both the Russian wings, hoping before evening and before the arrival of the Emperor to crush the contemptible detachment that stood before him., 1, 0.00002910
Did you take part in the campaign?, 1, 0.00002910
Or are you afraid to play with me?, 1, 0.00002910
To discover and define those laws is the problem of history., 1, 0.00002910
This shade of deference also disturbed Pierre., 1, 0.00002910
And you who have a son!, 1, 0.00002910
Here it comes., 1, 0.00002910
Knowing that one son was out of danger she became the more anxious about Petya., 1, 0.00002910
old soldiers exclaimed, weeping, as they embraced Cossacks and hussars., 1, 0.00002910
Oh, I'll go across and have a look., 1, 0.00002910
That must be very interesting, said Dessalles., 1, 0.00002910
Perhaps you will go and live with him too?, 1, 0.00002910
Natasha glanced at her ironically without knowing why., 1, 0.00002910
What about the left flank?, 1, 0.00002910
The enemy has been repulsed on the left and defeated on the right flank., 1, 0.00002910
At that moment Alexander turned his head and Rostov saw the beloved features that were so deeply engraved on his memory., 1, 0.00002910
He sat in the caleche, dozing and waking up by turns, and listening for any sound of firing on the right as an indication that the action had begun., 1, 0.00002910
Murat, seeing that all is lost if the sergeant is allowed to speak, turns to Auersperg with feigned astonishment (he is a true Gascon) and says:, 1, 0.00002910
that is, with books and lectures and with taking notes from them., 1, 0.00002910
Dolokhov began laughing., 1, 0.00002910
He sat down, sank into thought, closed his eyes, and dozed off., 1, 0.00002910
Another man--Timokhin--was lying in a corner on the benches beneath the icons, and two others--the doctor and a valet--lay on the floor., 1, 0.00002910
A footman came in to summon Boris--the princess was going., 1, 0.00002910
In one place the peasants presented him with bread and salt and an icon of Saint Peter and Saint Paul, asking permission, as a mark of their gratitude for the benefits he had conferred on them, to build a new chantry to the church at their own expense in honor of Peter and Paul, his patron saints., 1, 0.00002910
They had evidently both formed the same resolution; the eyes of both shone with satisfaction and a confession that besides sorrow life also has joy., 1, 0.00002910
I lift my arm and let it fall., 1, 0.00002910
There can be no doubt about it, your Highness., 1, 0.00002910
the secretary of a committee, the colonel of his battalion, his steward, his major-domo, and various petitioners., 1, 0.00002910
Before the ices, champagne was served round., 1, 0.00002910
Fabvier, not entering the tent, remained at the entrance talking to some generals of his acquaintance., 1, 0.00002910
What is happening to me?, 1, 0.00002910
Eight quires, like this sample, gilt- edged., 1, 0.00002910
Nicholas, I saw it., 1, 0.00002910
You were not right, not quite in the right, you were impetuous., 1, 0.00002910
Why, there!, 1, 0.00002910
Though he did not want to remind the Rostovs of Bolkonski, Pierre could not refrain from making them happy by the news of their son's having received a decoration, so he sent that printed army order and Nicholas' letter to the Rostovs, keeping the appeal, the bulletin, and the other orders to take with him when he went to dinner., 1, 0.00002910
And how does one do it in a barn?, 1, 0.00002910
It was necessary that millions of men in whose hands lay the real power--the soldiers who fired, or transported provisions and guns--should consent to carry out the will of these weak individuals, and should have been induced to do so by an infinite number of diverse and complex causes., 1, 0.00002910
Sonya stood beside her, kissing her hair., 1, 0.00002910
All Moscow talks of nothing but war., 1, 0.00002910
She was sitting by her sister at the tea table, and reluctantly, without looking at him, made some reply to Boris who sat down beside her., 1, 0.00002910
That money is Denisov's; you took it., 1, 0.00002910
CHAPTER VI  It was long since the Rostovs had news of Nicholas., 1, 0.00002910
A huge suite of generals rode behind him., 1, 0.00002910
Painful as that was it was not that which tormented Pierre at the moment., 1, 0.00002910
gallant., 1, 0.00002910
And he was still more angry at having omitted to say it., 1, 0.00002910
Whether it was right or wrong to remarry while one had a husband living they did not discuss, for that question had evidently been settled by people wiser than you or me, as they said, and to doubt the correctness of that decision would be to risk exposing one's stupidity and incapacity to live in society., 1, 0.00002910
She did not listen to or look at Vera, who was telling her something about her own green dress., 1, 0.00002910
he muttered to the valet who was rubbing him, slightly twitching and grunting., 1, 0.00002910
Surely it will all end in nothing!, 1, 0.00002910
Her face shone with rapturous joy., 1, 0.00002910
What a young lady she is!, 1, 0.00002910
To the left the horizon bounded by the adjacent wood., 1, 0.00002910
Prince Vasili is a shallow braggart and his son, no doubt, is a fine specimen, he grumbled to himself., 1, 0.00002910
You may not have seen, but I have seen, how good men brought up in those traditions of unlimited power, in time when they grow more irritable, become cruel and harsh, are conscious of it, but cannot restrain themselves and grow more and more miserable., 1, 0.00002910
said he, frowning angrily and turning away from Pierre., 1, 0.00002910
Well, that can't happen twice!, 1, 0.00002910
CHAPTER IV  When Princess Mary came down, Prince Vasili and his son were already in the drawing room, talking to the little princess and Mademoiselle Bourienne., 1, 0.00002910
Jerome, Jerome, do not roam, but turn spindles at home!, 1, 0.00002910
He was evidently vexed and impatient for the talkative doctor to go., 1, 0.00002910
You see I have known him a long time and am also fond of Mary, your future sister-in-law., 1, 0.00002910
Karataev thanked the Frenchman for the money and went on admiring his own work., 1, 0.00002910
He was bespattered with mud and had a pitiful, weary, and distracted air, though at the same time he was haughty and self-confident., 1, 0.00002910
All their former disharmony and her own jealousy recurred to her mind., 1, 0.00002910
Yes, yes, and so., 1, 0.00002910
The French patrol was one of those sent out through the various streets of Moscow by Durosnel's order to put a stop to the pillage, and especially to catch the incendiaries who, according to the general opinion which had that day originated among the higher French officers, were the cause of the conflagrations., 1, 0.00002910
No, he would not have approved, said Pierre, after reflection., 1, 0.00002910
yelled the tipsy man, trying to press the trigger., 1, 0.00002910
Ah, I also wanted to ask you where our position is exactly?, 1, 0.00002910
I don't understand it, replied Prince Andrew., 1, 0.00002910
This disposition on the left flank increased Pierre's doubt of his own capacity to understand military matters., 1, 0.00002910
Barbara Ivanovna told me the mob near killed her because she said something in French., 1, 0.00002910
Pierre embraced him and lifting his spectacles kissed his friend on the cheek and looked at him closely., 1, 0.00002910
Talks with Brother V., 1, 0.00002910
In the vicinity of Bogucharovo were large villages belonging to the crown or to owners whose serfs paid quitrent and could work where they pleased., 1, 0.00002910
She began asking Dron about the peasants' needs and what there was in Bogucharovo that belonged to the landlord., 1, 0.00002910
Two valets rapidly dressed His Majesty, and wearing the blue uniform of the Guards he went with firm quick steps to the reception room., 1, 0.00002910
said another, inner voice., 1, 0.00002910
Sometimes she fell into one of the mad, merry moods characteristic of her, and then she particularly loved to hear and see how Prince Andrew laughed., 1, 0.00002910
The officer appeared abashed, as though he understood that one might think of how many men would be missing tomorrow but ought not to speak of it., 1, 0.00002910
Every position was awkward and uncomfortable, and her burden oppressed her now more than ever because Anatole's presence had vividly recalled to her the time when she was not like that and when everything was light and gay., 1, 0.00002910
A few instants after the echo of the reports resounding over the stone- built Kremlin had died away the French heard a strange sound above their head., 1, 0.00002910
That's what I say., 1, 0.00002910
But I love them, you know, and don't want to distress either of them., 1, 0.00002910
suggested another voice., 1, 0.00002910
Do you remember how we went to the Sparrow Hills with Madame Jacquot?, 1, 0.00002910
I would give my life for the happiness of them both., 1, 0.00002910
His heart contracted and the blood rushed to his face., 1, 0.00002910
She sang something mournfully, addressing the queen, but the king waved his arm severely, and men and women with bare legs came in from both sides and began dancing all together., 1, 0.00002910
Please, my dear fellow, will you sharpen my saber for me?, 1, 0.00002910
So that's why!, 1, 0.00002910
Michael Ivanovich rose and went to the study., 1, 0.00002910
Your excellency, you gave him leave yourself, on the march., 1, 0.00002910
My vocation is a different one, thought Princess Mary., 1, 0.00002910
Rousing himself, Pierre followed Anna Mikhaylovna out of the carriage, and only then began to think of the interview with his dying father which awaited him., 1, 0.00002910
The enemy is advancing to destroy Russia, to desecrate the tombs of our fathers, to carry off our wives and children., 1, 0.00002910
But he went with the firm intention of letting her and her parents feel that the childish relations between himself and Natasha could not be binding either on her or on him., 1, 0.00002910
Sonya said you wouldn't go, but I knew that today is the sort of day when you couldn't help going., 1, 0.00002910
Another man would have rescued her from the fire., 1, 0.00002910
Others quartered themselves along the Vozdvizhenka, the Nikolski, and the Tverskoy Streets., 1, 0.00002910
Yes, answered Vera, I don't at all want that., 1, 0.00002910
I'm Lieutenant Colonel Denisov, better known as 'Vaska,' said Denisov, pressing Prince Andrew's hand and looking into his face with a particularly kindly attention., 1, 0.00002910
Paulucci was there because he was bold and decided in speech., 1, 0.00002910
Nicholas on the Arbat, where he had long before decided that the deed should be done., 1, 0.00002910
The soldiers were ascending the hill breathing heavily, and despite the general's presence were talking loudly and gesticulating., 1, 0.00002910
So what was the use of performing various operations on the French who were running away as fast as they possibly could?, 1, 0.00002910
one of them suddenly asked Pierre, evidently meaning what Pierre himself had in mind, namely:, 1, 0.00002910
Let me have some more strips of linen., 1, 0.00002910
It has, Your Majesty., 1, 0.00002910
As soon as they had descended into that hollow, the smoke of the guns and musketry on the fleches grew so dense that it covered the whole approach on that side of it., 1, 0.00002910
Still less did he think of injuring anyone for his own advantage., 1, 0.00002910
The smile of pleasure never left his face., 1, 0.00002910
And what has become of that scoundrel?, 1, 0.00002910
The first door on the left led into the princesses' apartments., 1, 0.00002910
Liberty and equality, said the vicomte contemptuously, as if at last deciding seriously to prove to this youth how foolish his words were, high-sounding words which have long been discredited., 1, 0.00002910
Drawing nearer, he recognized in the Rhetor a man he knew, Smolyaninov, and it mortified him to think that the newcomer was an acquaintance--he wished him simply a brother and a virtuous instructor., 1, 0.00002910
He came to the point at once, treating her ceremoniously., 1, 0.00002910
You will change it, won't you?, 1, 0.00002910
You see it's burned down, and there's an end of it., 1, 0.00002910
If in a thousand years even one man in a million could act freely, that is, as he chose, it is evident that one single free act of that man's in violation of the laws governing human action would destroy the possibility of the existence of any laws for the whole of humanity., 1, 0.00002910
I want no one but Petya, she thought., 1, 0.00002910
This melancholy, which did not prevent her amusing herself, did not hinder the young people who came to her house from passing the time pleasantly., 1, 0.00002910
What do you think of this?, 1, 0.00002910
It's burning!, 1, 0.00002910
Paulucci and Michaud both attacked Wolzogen simultaneously in French., 1, 0.00002910
The bottle of rum was brought., 1, 0.00002910
Sit down and talk., 1, 0.00002910
Nothing but misfortune can come of marrying Sonya., 1, 0.00002910
Kutuzov, with his uniform unbuttoned so that his fat neck bulged over his collar as if escaping, was sitting almost asleep in a low chair, with his podgy old hands resting symmetrically on its arms., 1, 0.00002910
He collected all his strength, to stir and utter a sound., 1, 0.00002910
Why terrible?, 1, 0.00002910
Princess, I must warn you, she added, lowering her voice and evidently listening to herself with pleasure, and speaking with exaggerated grasseyement, the prince has been scolding Michael Ivanovich., 1, 0.00002910
Now I must disclose to you the chief aim of our Order, he said, and if this aim coincides with yours, you may enter our Brotherhood with profit., 1, 0.00002910
The old prince, not altering his routine, retired as usual after dinner., 1, 0.00002910
Not in the least!, 1, 0.00002910
The count was delighted at Anna Mikhaylovna's taking upon herself one of his commissions and ordered the small closed carriage for her., 1, 0.00002910
s., 1, 0.00002910
No one said anything definite, but the rumor of an attack spread through the squadron., 1, 0.00002910
What is the matter, Count?, 1, 0.00002910
What of me?, 1, 0.00002910
unintentionally, he said, pointing to the broken sealing wax and pens., 1, 0.00002910
That was all done by the soldiers., 1, 0.00002910
He says 'a woman,' and Mary Nikolievna is a lady, remarked a house serf., 1, 0.00002910
As with astronomy the difficulty of recognizing the motion of the earth lay in abandoning the immediate sensation of the earth's fixity and of the motion of the planets, so in history the difficulty of recognizing the subjection of personality to the laws of space, time, and cause lies in renouncing the direct feeling of the independence of one's own personality., 1, 0.00002910
asked the Emperor quickly, his face suddenly flushing., 1, 0.00002910
kings, ministers, generals, authors, reformers, popes, and journalists, to the extent to which in their opinion these persons have promoted or hindered that abstraction., 1, 0.00002910
That is the one thing I have faith in!, 1, 0.00002910
Sonya and Madame Schoss, who had not yet undressed, went out with him., 1, 0.00002910
Anna Mikhaylovna, stooping, quickly caught up the object of contention and ran into the bedroom., 1, 0.00002910
Cossacks were crowding about a hut, busy with something., 1, 0.00002910
What are you disputing about?, 1, 0.00002910
The step must be taken but I cannot, I cannot!, 1, 0.00002910
Prince Andrew remembered the story of Suvorov giving his saber to Bagration in Italy, and the recollection was particularly pleasant at that moment., 1, 0.00002910
The position we occupy is a strong one, and while they are marching to go round me on the right they will expose a flank to me., 1, 0.00002910
And how we've been begging, your honor, said the old soldier, his jaw quivering., 1, 0.00002910
But you can't., 1, 0.00002910
The little princess during the whole discussion and the rest of the dinner sat silent, glancing with a frightened look now at her father-in- law and now at Princess Mary., 1, 0.00002910
That never does any harm, thought Anatole., 1, 0.00002910
For this purpose she arranged a meeting between the young people at the bishop's house before Mass., 1, 0.00002910
But repressed vexation at his son's poor-spirited behavior found expression in his treatment of his daughter., 1, 0.00002910
I have the honor to present myself, repeated Prince Andrew rather loudly, handing Kutuzov an envelope., 1, 0.00002910
The little princess was not unwell, but had such an overpowering fear of the prince that, hearing he was in a bad humor, she had decided not to appear., 1, 0.00002910
If I seem not to notice he will think that I do not sympathize with him; if I seem sad and out of spirits myself, he will say (as he has done before) that I'm in the dumps., 1, 0.00002910
He was looking at her with glittering eyes, smiling tenderly., 1, 0.00002910
After sunset the wind had dropped., 1, 0.00002910
Daniel rose a little, took a step, and with his whole weight, as if lying down to rest, fell on the wolf, seizing her by the ears., 1, 0.00002910
CHAPTER VIII  After his interview with Pierre in Moscow, Prince Andrew went to Petersburg, on business as he told his family, but really to meet Anatole Kuragin whom he felt it necessary to encounter., 1, 0.00002910
Kozlovski's face looked worn--he too had evidently not slept all night., 1, 0.00002910
Prince Andrew was carried in and laid on a table that had only just been cleared and which a dresser was washing down., 1, 0.00002910
Pierre laughed and said it was nonsense for he had just come from the Rostovs'., 1, 0.00002910
Pierre hid his face, from which a faint smile forgot to fade though his features now expressed horror and fear., 1, 0.00002910
Get in with me, said he to Bolkonski., 1, 0.00002910
She took her sister-in-law's hand and held it below her waist., 1, 0.00002910
My daughter!, 1, 0.00002910
Yes, indeed, that's a true sage, thought Pierre., 1, 0.00002910
Well, it is your own fault., 1, 0.00002910
Her little feet in their white satin dancing shoes did their work swiftly, lightly, and independently of herself, while her face beamed with ecstatic happiness., 1, 0.00002910
The Niemen?, 1, 0.00002910
And having got rid of this young man who did not know how to behave, she resumed her duties as hostess and continued to listen and watch, ready to help at any point where the conversation might happen to flag., 1, 0.00002910
The count's books., 1, 0.00002910
said Natasha, with an expressive gesture, evidently wishing to give her words a very definite meaning., 1, 0.00002910
It won't be just yet--someday., 1, 0.00002910
His thin face with its short, thick black beard looked angry., 1, 0.00002910
I don't like you to talk like that., 1, 0.00002910
No, said Natasha, though she had in reality been thinking about Prince Andrew at the same time as of the rest, and of how he would have liked Uncle., 1, 0.00002910
Yes, I do wish it, said he., 1, 0.00002910
CHAPTER III  The fundamental and essential significance of the European events of the beginning of the nineteenth century lies in the movement of the mass of the European peoples from west to east and afterwards from east to west., 1, 0.00002910
Alpatych did say something about going., 1, 0.00002910
Napoleon advanced farther and we retired, thus arriving at the very result which caused his destruction., 1, 0.00002910
cried the officers turning to the newcomer., 1, 0.00002910
she said to her husband, looking around with the expression with which people compliment their host at a ball., 1, 0.00002910
Isn't it time to begin now?, 1, 0.00002910
shouted the publican, pushing away the men advancing on him, and snatching his cap from his head he flung it on the ground., 1, 0.00002910
that there were drunken mobs left in Moscow but no one else., 1, 0.00002910
She's first-rate, my dear fellow, but not for us, replied Dolokhov., 1, 0.00002910
came a frightened cry from a soldier and, like a bird whirring in rapid flight and alighting on the ground, a shell dropped with little noise within two steps of Prince Andrew and close to the battalion commander's horse., 1, 0.00002910
With a rapid but careful movement Natasha drew nearer to him on her knees and, taking his hand carefully, bent her face over it and began kissing it, just touching it lightly with her lips., 1, 0.00002910
To all questions put to him-- whether important or quite trifling--such as:, 1, 0.00002910
They're having such fun, said he, coming back., 1, 0.00002910
It is natural that these and a countless and infinite quantity of other reasons, the number depending on the endless diversity of points of view, presented themselves to the men of that day; but to us, to posterity who view the thing that happened in all its magnitude and perceive its plain and terrible meaning, these causes seem insufficient., 1, 0.00002910
Weally!, 1, 0.00002910
There Platon Karataev was sitting covered up--head and all--with his greatcoat as if it were a vestment, telling the soldiers in his effective and pleasant though now feeble voice a story Pierre knew., 1, 0.00002910
In the crowd people began talking loudly, to stifle their feelings of pity as it seemed to Pierre., 1, 0.00002910
CHAPTER IX  Bilibin was now at army headquarters in a diplomatic capacity, and though he wrote in French and used French jests and French idioms, he described the whole campaign with a fearless self-censure and self- derision genuinely Russian., 1, 0.00002910
He put one arm around Pierre and the other around his daughter., 1, 0.00002910
When, and in what month?, 1, 0.00002910
And the countess bent over her reticule to hide her agitated face., 1, 0.00002910
In that reunion of great sovereigns we should have discussed our interests like one family, and have rendered account to the peoples as clerk to master., 1, 0.00002910
Three days later the little princess was buried, and Prince Andrew went up the steps to where the coffin stood, to give her the farewell kiss., 1, 0.00002910
At daybreak on the seventeenth, a French officer who had come with a flag of truce, demanding an audience with the Russian Emperor, was brought into Wischau from our outposts., 1, 0.00002910
At the same instant they heard a report and Dolokhov's angry cry., 1, 0.00002910
Ah, friend--my pink one is delicious; her name is Dunyasha., 1, 0.00002910
To Pierre he said nothing, merely giving his arm a sympathetic squeeze below the shoulder., 1, 0.00002910
It was already dark, and Pierre could not make out whether the expression of Prince Andrew's face was angry or tender., 1, 0.00002910
CHAPTER XXI  The Emperor rode to the square where, facing one another, a battalion of the Preobrazhensk regiment stood on the right and a battalion of the French Guards in their bearskin caps on the left., 1, 0.00002910
A cornet, hearing the story, informed his commander., 1, 0.00002910
Don't let him go, lads!, 1, 0.00002910
The newcomer was a short, large-boned, yellow-faced, wrinkled old man, with gray bushy eyebrows overhanging bright eyes of an indefinite grayish color., 1, 0.00002910
All right, said Pierre, still smiling in the same way., 1, 0.00002910
They understood that the saddles and Junot's spoon might be of some use, but that cold and hungry soldiers should have to stand and guard equally cold and hungry Russians who froze and lagged behind on the road (in which case the order was to shoot them) was not merely incomprehensible but revolting., 1, 0.00002910
I offer you my friendship., 1, 0.00002910
What is surprising is that they should trouble about these things now when it can no longer be of interest to them., 1, 0.00002910
was all Prince Andrew said., 1, 0.00002910
As he was being led up to some object he noticed a hesitation and uncertainty among his conductors., 1, 0.00002910
And how could she let Kuragin go to such lengths?, 1, 0.00002910
exclaimed the countess as she crossed the ballroom, pointing to Natasha., 1, 0.00002910
One is always, always anxious!, 1, 0.00002910
When I told him that duty and the oath were above everything, he started proving goodness knows what!, 1, 0.00002910
She can't help it, thought the princess., 1, 0.00002910
and he felt it incumbent on him, as a king and an ally, to confer on state affairs with Alexander's envoy., 1, 0.00002910
As soon as Natasha had finished she went up to him and asked how he liked her voice., 1, 0.00002910
he continued dictating to the clerk., 1, 0.00002910
Princess Mary stayed on the veranda., 1, 0.00002910
Oh, the people., 1, 0.00002910
This is what historians of the first class say--those who assume the unconditional transference of the people's will., 1, 0.00002910
What were the causes of these events?, 1, 0.00002910
The soldiers say it feels easier without boots, said Captain Tushin smiling shyly in his uncomfortable position, evidently wishing to adopt a jocular tone., 1, 0.00002910
Well, have you sent Gabriel for some wine?, 1, 0.00002910
Almost every time a new carriage drove up a whisper ran through the crowd and caps were doffed., 1, 0.00002910
Well, Mr., 1, 0.00002910
That very young woman seemed to Pierre the perfection of Oriental beauty, with her sharply outlined, arched, black eyebrows and the extraordinarily soft, bright color of her long, beautiful, expressionless face., 1, 0.00002910
I told my wife that I begged her to forget the past, to forgive me whatever wrong I may have done her, and that I had nothing to forgive., 1, 0.00002910
I am sorry for him as a man, but what can one do?, 1, 0.00002910
What a good fellow Uncle is!, 1, 0.00002910
You are a little slyboots, she said., 1, 0.00002910
The crime had begun and must now be completed., 1, 0.00002910
She turned away and suddenly remembered all that had been so humiliating in her morning's visit., 1, 0.00002910
The war of 1812, besides its national significance dear to every Russian heart, was now to assume another, a European, significance., 1, 0.00002910
The Tsarevich hinted at treachery and demanded a general engagement., 1, 0.00002910
Well, supposing I do love him?, 1, 0.00002910
He was just going to take it when Dolokhov, leaning across, snatched it from his hand and began reading it., 1, 0.00002910
Just so, just so, repeated the countess, and shaking all over, she went off into a good humored, unexpected, elderly laugh., 1, 0.00002910
Secondly, he continued after a short pause, again rising and again pacing the room, tomorrow you must get out of Moscow., 1, 0.00002910
You're not the same at all, he said., 1, 0.00002910
Other crowds, exhausted and hungry, went forward led by their officers., 1, 0.00002910
Sire, the prince., 1, 0.00002910
The fog that was dispersing on the hill lay still more densely below, where they were descending., 1, 0.00002910
Our infantry were stationed there, and at the farthest point the dragoons., 1, 0.00002910
No barrier bars a Russian's path'--we'll go!, 1, 0.00002910
The victorious huntsman rode off to join the field, and there, surrounded by inquiring sympathizers, recounted his exploits., 1, 0.00002910
The man's neighbor on one side whispered something to him, pointing at Rostov, who noticed that the old man wanted to speak to him., 1, 0.00002910
he added, addressing Countess Mary., 1, 0.00002910
CHAPTER IX  Pursued by the French army of a hundred thousand men under the command of Bonaparte, encountering a population that was unfriendly to it, losing confidence in its allies, suffering from shortness of supplies, and compelled to act under conditions of war unlike anything that had been foreseen, the Russian army of thirty-five thousand men commanded by Kutuzov was hurriedly retreating along the Danube, stopping where overtaken by the enemy and fighting rearguard actions only as far as necessary to enable it to retreat without losing its heavy equipment., 1, 0.00002910
Nicholas had replied that it would be more than enough for him and that he gave his word of honor not to take anything more till the spring., 1, 0.00002910
What would it be to Thee to do this for me?, 1, 0.00002910
he said with a respectful smile., 1, 0.00002910
The genuine as well as the false paper money which flooded Moscow lost its value., 1, 0.00002910
He seized the door, making a final effort to hold it back--to lock it was no longer possible--but his efforts were weak and clumsy and the door, pushed from behind by that terror, opened and closed again., 1, 0.00002910
have you written it?, 1, 0.00002910
She waited till the valet had set down the coffee things and left the room., 1, 0.00002910
The sum of human wills produced the Revolution and Napoleon, and only the sum of those wills first tolerated and then destroyed them., 1, 0.00002910
If they mean to fight, let's fight., 1, 0.00002910
Just before dinner, Count Ilya Rostov presented his son to Bagration, who recognized him and said a few words to him, disjointed and awkward, as were all the words he spoke that day, and Count Ilya looked joyfully and proudly around while Bagration spoke to his son., 1, 0.00002910
He smiled and held out his hand to her., 1, 0.00002910
The Duke!, 1, 0.00002910
The Emperor did not condescend to reply., 1, 0.00002910
All human sciences have traveled along that path., 1, 0.00002910
Of what, of whom, are we speaking?, 1, 0.00002910
He came at a gallop, wearing a small hat, a blue uniform open over a white vest, and the St., 1, 0.00002910
Come to the mistress, please, said the footman in his deep bass, intercepting any retreat., 1, 0.00002910
I must be magnanimous and truly great., 1, 0.00002910
Belova admired the presents and was delighted with her dress material., 1, 0.00002910
said Kutuzov as he signed the last of the documents, and rising heavily and smoothing out the folds in his fat white neck he moved toward the door with a more cheerful expression., 1, 0.00002910
Natasha, how glad I am you're not angry with me!, 1, 0.00002910
See, here's an officer jammed in too-- different voices were saying in the crowd, as the men looked at one another, and all pressed toward the exit from the bridge., 1, 0.00002910
He pulled off the quilt and shook it., 1, 0.00002910
When they had come to the edge of the forest it was noticeably growing light over the field., 1, 0.00002910
The harder his position became and the more terrible the future, the more independent of that position in which he found himself were the joyful and comforting thoughts, memories, and imaginings that came to him., 1, 0.00002910
I am ordered to write a memorandum explaining why we are not advancing., 1, 0.00002910
I can't remain any longer in Petersburg., 1, 0.00002910
We'll all have breakfast together., 1, 0.00002910
But no sooner had he left Bagration than his courage failed him., 1, 0.00002910
Those who entered went up one by one to the field marshal; he pressed the hands of some and nodded to others., 1, 0.00002910
He felt the fascination and delight of frenzy., 1, 0.00002910
The countess looked at her callers, smiling affably, but not concealing the fact that she would not be distressed if they now rose and took their leave., 1, 0.00002910
Pierre paused and looked at Anatole no longer with an angry but with a questioning look., 1, 0.00002910
